run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFMET110_PFMHT110_IDTight,HLT_PFMET170_HBHECleaned,HLT_PFMET170_NotCleaned,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,HLT_IsoTkMu24,HLT_Mu50,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
279975,95,69414739,79.7207,-0.7157140000000001,33.1587,-2.82754,1.0,46.562,8,1,0,33.1587,150.924,33.1587,22.7826,0,0,0,0.0,0,0,0,0.535451,32,2150,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.7000449598434835,1,0.6931471805599453,0,0,-2.893090348974486,-0.6505967799532618
279975,95,69115797,152.183,0.679413,109.057,0.784091,0.270527,43.126000000000005,4,2,2,403.12699999999995,428.916,255.938,147.19,1,0,1,27.4731,0,0,0,0.47014300000000003,28,1570,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.2735579083604465,3,1.3862943611198906,0,0,3.0932890465324876,0.6802530414583213
279975,95,69341590,53.4863,-2.69335,126.89299999999999,-1.54367,0.578553,-73.4069,11,3,2,219.329,331.548,106.34899999999999,68.7869,0,0,0,0.0,4,1,0,0.849176,44,2585,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.19533714880066966,3,1.6094379124341003,0,0,1.9773206194818265,0.43215877884676157
279975,95,69879575,80.428,2.34042,71.1899,2.0425,0.22633899999999998,9.23813,5,3,2,314.527,344.819,180.99900000000002,95.3133,2,0,2,94.2794,2,0,0,0.590932,30,1885,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.2031240923842356,5,1.791759469228055,0,0,3.425227074098925,0.7540471723545463
279975,95,69188376,56.7518,1.7180000000000002,97.4123,0.314048,0.440247,-40.6604,8,3,2,221.267,303.21299999999997,126.85600000000001,56.9742,0,0,0,0.0,4,1,1,0.960482,22,1624,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.20339776387827632,3,1.6094379124341003,0,0,2.070013741720383,0.45276566274554225
279975,95,69693525,40.2918,-1.96766,62.0769,-0.936678,0.881878,-21.7851,12,2,0,70.3917,236.783,35.3686,35.023,0,0,0,0.0,6,0,0,0.756167,43,2401,5,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.36076770516683304,2,1.0986122886681096,0,0,-3.2763867217824445,-0.7358085374442818
279975,95,69540307,25.0106,-0.80483,19.683,0.9399200000000001,0.0336028,5.32764,12,5,4,585.753,677.8580000000001,226.40900000000002,137.627,1,0,1,10.6626,0,0,0,0.542129,33,2388,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0408827854419583,6,1.9459101490553132,0,0,5.342989256728041,1.1803905912460084
279975,95,70111124,92.3947,1.55902,0.0,0.0,0.0,92.3947,15,0,0,0.0,203.435,20.8737,15.777999999999999,0,0,0,0.0,7,0,0,0.790319,36,2305,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9892927542997622,0,0.0,0,0,-3.533758040234046,-0.7930255212951307
279975,95,69617493,65.3187,1.80175,97.8028,0.952413,0.0957412,-32.4841,11,4,3,1021.53,1129.56,488.35400000000004,424.14599999999996,3,0,3,54.119,1,0,0,0.760262,31,1754,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0.060043919710525924,7,2.0794415416798357,0,0,8.911138021172048,1.973636363389074
279975,95,69191256,20.881999999999998,-1.00958,39.3417,0.8573370000000001,1.0,-18.4597,5,1,0,39.3417,105.38799999999999,39.3417,25.2685,1,0,1,29.1791,1,0,0,0.729043,33,2064,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.34107706656082526,2,1.0986122886681096,0,0,-3.44872486670133,-0.7741215433923918
279975,95,70142805,80.706,1.59795,68.104,2.03495,0.147781,12.6019,7,3,3,460.844,523.441,195.859,171.354,0,1,1,50.2691,1,1,1,0.9785889999999999,26,1830,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.14875311031241362,4,1.791759469228055,0,0,5.558778178436107,1.2283632687100061
279975,95,69154392,91.0064,1.0184600000000001,72.4376,0.9517049999999999,0.273055,18.5688,11,4,3,265.286,361.80300000000005,93.4379,71.42399999999999,1,0,1,59.3723,6,1,0,0.924593,33,2172,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0.2547112672981569,5,1.9459101490553132,0,0,6.030023645191789,1.3331272510502374
279975,95,69137039,30.5038,1.3086200000000001,104.837,1.34019,1.0,-74.3328,8,1,1,104.837,207.18400000000003,104.837,24.5972,0,0,0,0.0,1,0,0,0.552189,30,1847,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.22373200098576507,1,0.6931471805599453,0,0,-4.109033444953039,-0.9209167087810703
279975,95,69501716,21.4981,0.496795,0.0,0.0,0.0,21.4981,4,0,0,0.0,56.4386,17.6067,15.6229,0,0,0,0.0,1,0,0,0.553135,36,2093,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.9555518021521817,0,0.0,0,0,-4.902428207023091,-1.0972986598151633
279975,95,69084620,142.571,3.03818,123.95100000000001,3.1151,0.984195,18.6207,6,2,1,125.941,179.58700000000002,85.7674,40.174,0,1,1,19.7463,0,0,0,0.29275300000000004,21,1599,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.5289968535723827,3,1.3862943611198906,0,0,1.6045319758018821,0.34928302589363547
279975,95,70023499,86.4141,-1.87127,77.1008,-0.973615,0.38592600000000005,9.313369999999999,7,3,1,199.78099999999998,272.856,119.90299999999999,45.9942,0,0,0,0.0,2,1,1,0.996771,24,1720,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.30088988287056434,3,1.6094379124341003,0,0,1.9713025323787952,0.43082087999051466
279975,95,69033933,32.1996,1.37059,77.8028,1.01158,0.967709,-45.6032,9,2,0,80.399,194.354,48.8172,31.5817,0,0,0,0.0,1,0,0,0.55148,28,1944,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.28345067632875753,2,1.0986122886681096,0,0,-3.618797870301116,-0.8119309790318344
279975,95,69923279,66.7346,2.59833,30.5894,2.03694,0.08139439999999999,36.1452,10,6,3,375.81699999999995,431.403,108.069,83.5359,2,0,2,22.4794,1,0,0,0.553003,27,1865,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.1504550992488811,8,2.1972245773362196,0,1,7.645307101162382,1.6922257239136493
279975,95,70341454,38.6415,-1.05059,58.8626,2.5407599999999997,0.20899299999999998,-20.2211,3,2,2,281.649,293.95099999999996,141.018,140.631,0,0,0,0.0,0,0,0,0.344445,25,1589,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.1202696625016924,2,1.0986122886681096,0,0,-1.4125162592418634,-0.32144594725024905
279975,95,68812749,93.5772,1.8825,43.4304,0.890287,1.0,50.1468,12,1,0,43.4304,212.487,43.4304,20.6472,0,0,0,0.0,4,1,0,0.857197,42,2432,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.6780583098322122,1,1.0986122886681096,0,0,-0.2843819072575599,-0.07064704165575426
279975,95,69095564,50.2922,0.750551,2.53882,-1.9116,0.0353481,47.7533,13,2,0,71.8234,213.18400000000003,36.6979,35.1255,0,0,0,0.0,2,0,0,0.7264010000000001,38,2437,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.4084957552089256,2,1.0986122886681096,0,0,-2.940479103483464,-0.6611319150171244
279975,95,69068494,60.3047,-1.45766,67.6905,-0.0450008,0.8471059999999999,-7.38572,21,2,0,79.9079,398.917,43.7433,36.1646,0,0,0,0.0,2,0,0,0.8254020000000001,43,3065,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.4270490027093899,2,1.0986122886681096,0,0,-2.6658124179247658,-0.6000699466263709
279975,95,69325391,96.0435,-0.141157,121.303,-0.34223000000000003,0.246408,-25.2593,11,4,3,492.285,592.705,265.84,99.1355,1,0,1,16.9098,1,0,0,0.587305,34,2265,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.16297107640305872,5,1.791759469228055,0,0,4.859539040910056,1.0729133348152424
279975,95,68898572,63.1314,-2.97572,33.9511,2.88583,0.30385300000000004,29.1802,5,2,1,111.735,148.735,72.2042,39.5311,3,0,3,51.4029,0,0,0,0.533697,20,1829,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3589736299827596,5,1.791759469228055,0,0,2.2109944455595416,0.48410750263421404
279975,95,69463053,54.345,1.63677,173.43099999999998,2.27464,0.952932,-119.086,12,2,1,181.997,374.327,147.308,34.6895,0,0,0,0.0,2,0,0,0.7891229999999999,33,2414,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.228973380185555,2,1.0986122886681096,0,0,-2.0883992906083324,-0.471703515667028
279975,95,69317325,63.0225,-0.245435,36.179,0.118949,1.0,26.8434,8,1,0,36.179,144.815,36.179,25.6815,0,0,0,0.0,3,0,0,0.6694869999999999,28,2139,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.6289576503345757,1,0.6931471805599453,0,0,-3.4014801098730256,-0.7636184208815177
279975,95,70139851,35.7366,2.0296,30.8077,-0.304788,1.0,4.92895,6,1,0,30.8077,112.78299999999999,30.8077,24.421,0,0,0,0.0,2,0,0,0.6761510000000001,21,1503,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,0,0.5290838753233064,1,0.6931471805599453,0,0,-4.228635568197448,-0.9475058127860275
279975,95,70064975,25.5799,1.3343,32.9305,1.56469,0.21216100000000002,-7.350619999999999,5,2,2,155.215,209.785,91.9572,63.258,1,0,1,16.276,2,0,0,0.7497739999999999,37,2085,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.14070746759122504,3,1.3862943611198906,0,0,-0.736235503376547,-0.1710999595163351
279975,95,70362188,17.4267,0.45610100000000003,0.0,0.0,0.0,17.4267,4,0,0,0.0,59.9662,18.7817,18.2847,0,0,0,0.0,0,0,0,0.45993999999999996,38,1832,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.9457309230627297,0,0.0,0,0,-5.006010710159263,-1.1203263943926949
279975,95,70035597,211.942,2.39489,58.9453,2.33216,0.213263,152.997,9,4,4,276.39799999999997,357.163,94.7221,65.6958,1,0,1,51.8866,2,1,0,0.932477,43,2638,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.43311807741038955,5,1.9459101490553132,0,0,9.634938986024638,2.1345467102231845
279975,95,68965962,59.1726,1.19012,103.74799999999999,2.45194,0.633764,-44.5756,9,2,2,163.702,286.154,111.844,51.858000000000004,0,0,0,0.0,1,0,0,0.5523,32,2237,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.2643113600202971,2,1.0986122886681096,0,0,-1.1403041193740184,-0.260929656217795
279975,95,70253901,58.8721,-1.26481,0.0,0.0,0.0,58.8721,18,0,0,0.0,289.426,28.7797,25.8632,0,0,0,0.0,11,1,0,0.867766,60,3266,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9832977296603927,0,0.6931471805599453,0,0,-1.3571942244163862,-0.3091471410264286
279975,95,70395596,90.2504,-1.33612,35.854,2.2002,0.360657,54.3964,11,2,1,99.4131,221.85,66.4964,32.9167,2,0,2,22.320999999999998,5,2,0,0.917985,32,2317,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.4733491203088163,4,1.9459101490553132,0,0,5.8095433784633475,1.2841116267113335
279975,95,68755146,24.6475,-0.63951,0.0,0.0,0.0,24.6475,4,0,0,0.0,65.2732,24.5999,17.5377,0,0,0,0.0,0,0,0,0.538404,39,2261,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9610098450141339,0,0.0,0,0,-4.829081104950797,-1.0809926472414808
279975,95,69547149,108.585,-2.22463,133.618,1.30683,0.499443,-25.0322,8,2,2,267.533,350.001,159.518,108.016,0,0,0,0.0,3,1,0,0.851188,42,2519,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.28793375017898903,2,1.3862943611198906,0,0,2.514606987444406,0.5516045104999457
279975,95,69787343,25.8965,-1.0450700000000002,0.0,0.0,0.0,25.8965,3,0,0,0.0,36.7203,13.9414,11.7403,0,0,0,0.0,0,0,0,0.31503000000000003,20,1551,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9628204413213615,0,0.0,0,0,-4.801114666304842,-1.0747753450261515
279975,95,69901390,55.2435,-0.308462,0.0,0.0,0.0,55.2435,1,0,0,0.0,18.5434,18.5434,0.0,0,0,0,0.0,0,0,0,0.386142,23,1561,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.9822201676638189,0,0.0,0,0,-4.217348024666652,-0.9449964453871937
279975,95,68806415,79.1498,-0.663588,96.4636,-2.1995,0.846267,-17.3138,12,3,0,113.98700000000001,281.981,43.0021,38.2831,1,0,1,22.333000000000002,2,0,0,0.777003,33,2120,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.4077011674242081,4,1.6094379124341003,0,0,0.1616685222695301,0.028515756967104268
279975,95,70347791,130.997,2.9471,44.691,-3.03474,1.0,86.3064,9,1,0,44.691,172.56599999999997,44.691,20.7786,0,0,0,0.0,2,1,0,0.873768,46,2619,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.7414029249298199,1,1.0986122886681096,0,0,0.5882001229254188,0.12333926664731776
279975,95,69877096,47.1423,0.362311,8.1742,0.860017,0.10135599999999999,38.9681,12,2,0,80.6486,208.815,40.4052,40.2433,0,0,0,0.0,1,1,0,0.887548,24,1864,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.366037507308358,2,1.3862943611198906,0,0,-0.8731951626964426,-0.20154786902960076
279975,95,68744680,72.2253,0.0204012,152.908,-1.12555,0.6237739999999999,-80.6825,6,2,1,245.13299999999998,315.732,198.815,46.318000000000005,0,0,0,0.0,2,1,1,0.9991120000000001,24,1493,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.2268679660621382,2,1.3862943611198906,0,0,0.7341496172396005,0.15578573313571348
279975,95,70342027,43.4052,-1.63227,45.7659,-1.1614200000000001,0.293695,-2.36064,12,2,2,155.828,325.961,83.9616,71.8662,0,0,0,0.0,3,0,0,0.835634,46,2551,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.21677324239936233,2,1.0986122886681096,0,0,-1.6082677644199868,-0.3649640470056508
279975,95,69966479,38.0541,-2.55678,0.0,0.0,0.0,38.0541,8,0,0,0.0,132.358,26.779,20.8224,0,0,0,0.0,1,0,0,0.557673,35,2329,2,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.974394493791945,0,0.0,0,0,-4.548066855728105,-1.0185195330795513
279975,95,69166884,15.3269,0.515734,0.0,0.0,0.0,15.3269,2,0,0,0.0,27.4761,17.4725,10.0036,0,0,0,0.0,0,0,0,0.52787,22,1691,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.9387513857498974,0,0.0,0,0,-5.0655001141585005,-1.133551660861387
279975,95,69783202,80.83800000000001,3.12692,145.47299999999998,2.6759,0.8483459999999999,-64.6346,7,2,2,171.47799999999998,256.157,87.6707,83.8073,0,0,0,0.0,1,0,0,0.5561050000000001,25,1979,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3191192028928296,2,1.0986122886681096,0,0,-0.5447919984845482,-0.12853958412697222
279975,95,70208867,69.8349,-1.60208,61.7975,-1.8836,0.42758100000000004,8.03733,9,2,1,144.528,243.011,103.161,41.3672,0,0,0,0.0,2,1,1,0.9736040000000001,33,1989,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3242661572629269,2,1.3862943611198906,0,0,0.5314278458400389,0.11071805275016412
279975,95,69188776,77.6684,-2.41434,60.6645,-2.20749,1.0,17.0039,16,1,1,60.6645,297.308,60.6645,25.8697,0,0,0,0.0,3,0,0,0.759884,43,2531,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.5574304417693166,1,0.6931471805599453,0,0,-2.4179544802777855,-0.5449679107780413
279975,95,70068901,124.931,-2.93759,103.488,3.12292,0.781309,21.4425,3,2,1,132.455,144.416,91.0975,41.3575,1,0,1,23.7769,0,0,0,0.41528400000000004,22,1557,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.48350529827467426,3,1.3862943611198906,0,0,1.176780862166368,0.25418840265313514
279975,95,69943908,150.067,-3.05056,183.798,-2.88159,0.5503899999999999,-33.7313,12,6,3,333.94199999999995,428.57099999999997,105.738,60.1638,2,1,3,80.2632,3,1,0,0.9056549999999999,32,2221,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0.30941075320251793,9,2.3978952727983707,0,1,12.55521571298616,2.783762121372382
279975,95,69837353,45.8884,-2.3551900000000003,28.1087,-2.23909,0.17059100000000002,17.7797,7,2,2,164.773,249.12599999999998,96.4376,68.3352,1,1,2,26.8116,1,1,1,0.998878,44,2451,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.2168009849693898,4,1.791759469228055,0,0,3.3197536643888785,0.7305990647084392
279975,95,69518818,104.929,0.9139649999999999,200.24099999999999,-2.30493,1.0,-95.3118,4,1,1,200.24099999999999,236.953,200.24099999999999,14.138,0,1,1,49.3475,2,0,0,0.6227560000000001,21,1882,4,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.34271483162948696,2,1.0986122886681096,0,0,-0.3624667670842096,-0.08800631925737787
279975,95,70272802,53.8928,0.472821,0.0,0.0,0.0,53.8928,11,0,0,0.0,157.30200000000002,23.519000000000002,20.250999999999998,0,0,0,0.0,1,0,0,0.552775,33,2169,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.9817826745948467,0,0.0,0,0,-4.24277277587044,-0.9506486975021184
279975,95,69581031,91.932,-0.658648,228.44400000000002,2.04129,0.549141,-136.512,7,2,2,416.00199999999995,477.849,285.382,130.62,0,0,0,0.0,3,0,0,0.781281,31,2095,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.18063638900132437,2,1.0986122886681096,0,0,0.3533335726456048,0.07112538479244512
279975,95,68809762,39.3089,-0.0520736,0.0,0.0,0.0,39.3089,7,0,0,0.0,100.09,22.5491,16.5905,0,0,0,0.0,3,1,0,0.867885,29,1836,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9751915830002803,0,0.6931471805599453,0,0,-1.7310481706598808,-0.3922597245632485
279975,95,70012457,92.1152,2.09957,102.37200000000001,2.02898,0.670925,-10.2573,13,3,1,152.584,319.723,74.8388,47.2184,0,0,0,0.0,4,1,0,0.9195770000000001,39,2535,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3749104596189161,3,1.6094379124341003,0,0,2.0873956781148495,0.4566298927613887
279975,95,69559717,107.931,-2.19183,150.668,-2.07101,0.181324,-42.7367,10,4,3,830.93,910.1560000000001,396.376,337.35400000000004,0,0,0,0.0,1,1,0,0.9075479999999999,29,1778,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.11483719401060369,4,1.791759469228055,0,0,7.280337189530106,1.611088176553893
279975,95,70432936,16.5627,-0.0496601,23.3577,-0.0551427,0.102851,-6.794980000000001,4,2,2,227.102,252.458,119.18,107.92200000000001,2,0,2,22.7076,2,1,1,0.974015,22,1699,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.06769550327448136,4,1.791759469228055,0,0,2.6157779499839333,0.5740961283096728
279975,95,68939939,118.89200000000001,3.12335,70.1989,2.63064,0.143896,48.6934,9,2,2,487.846,589.898,278.786,209.06,0,1,1,36.2785,2,0,0,0.667361,31,2171,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.19563035386959512,3,1.3862943611198906,0,0,2.648665099290375,0.5814073683580505
279975,95,69174481,80.5257,-1.80876,94.6327,-1.47199,0.5569069999999999,-14.107000000000001,22,2,1,169.925,516.915,130.018,39.9077,1,1,2,24.0932,9,1,0,0.949318,60,3429,3,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3202444853006971,4,1.791759469228055,0,0,3.452585264483833,0.7601292530885584
279975,95,69948517,43.0513,1.7081,0.0,0.0,0.0,43.0513,9,0,0,0.0,121.926,18.8464,16.909000000000002,1,0,1,5480.31,2,0,0,0.78791,30,2453,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9772991943484074,1,0.6931471805599453,0,0,-2.441346950460843,-0.5501683604503197
279975,95,70283177,745.943,0.382778,720.05,0.376233,1.0,25.8934,8,1,1,720.05,848.1389999999999,720.05,26.4465,0,0,0,0.0,4,2,0,0.9004790000000001,25,1949,3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1,1,0,0.508484362229404,1,1.3862943611198906,1,0,17.99378271977891,3.992826140127595
279975,95,69033548,45.7823,-1.33184,103.649,-2.12505,1.0,-57.8666,4,1,1,103.649,148.84799999999998,103.649,18.2693,1,0,1,13.5209,1,0,0,0.552746,26,1582,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3043402536573173,2,1.0986122886681096,0,0,-1.9868620922439597,-0.4491304788810068
279975,95,69885159,52.9515,-0.24570100000000003,49.7489,0.28586999999999996,1.0,3.20255,7,1,0,49.7489,145.834,49.7489,28.2232,0,0,0,0.0,1,0,0,0.744993,30,1991,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.510620016894824,1,0.6931471805599453,0,0,-3.8925070450298564,-0.872780080340023
279975,95,69202318,15.0833,2.93091,101.353,-2.13652,1.0,-86.2696,2,1,1,101.353,113.913,101.353,12.5597,0,0,0,0.0,0,0,0,0.53832,25,1867,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.12843814050681093,1,0.6931471805599453,0,0,-4.701711655591443,-1.0526767658490632
279975,95,70049036,78.9814,0.634318,136.49,1.4067100000000001,0.427331,-57.5085,10,4,2,319.401,415.82800000000003,118.97,103.29799999999999,0,0,0,0.0,4,1,1,0.970759,34,2064,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.19775883964841712,4,1.791759469228055,0,0,3.808571428086844,0.8392695966844956
279975,95,68776081,111.97399999999999,2.5137400000000003,140.201,2.50847,0.754368,-28.2268,10,3,3,185.852,297.54900000000004,65.491,62.8097,0,0,0,0.0,1,0,0,0.552372,31,2009,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.37471304371105585,3,1.3862943611198906,0,0,2.1409423330308632,0.46853400899325504
279975,95,69052557,53.8768,-2.13698,0.0,0.0,0.0,53.8768,6,0,0,0.0,95.1743,28.764,15.5574,0,0,0,0.0,0,0,0,0.270514,25,1780,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9817773631115517,0,0.0,0,0,-4.243074359130402,-0.9507157433742798
279975,95,70292689,40.3969,-1.95488,0.0,0.0,0.0,40.3969,2,0,0,0.0,33.4727,22.3433,11.1294,1,0,1,14.7507,0,0,0,0.527907,27,1548,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,0,0.9758436018155949,1,0.6931471805599453,0,0,-2.4932000536250074,-0.5616959781515062
