event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags
359,0438B51F-9A50-8642-9963-CDB942DD12D9.root,359,uproot_edm_partial_jets,0,1,,,2,2,2,429.38780975341797,308.71417236328125,120.67363739013672,0.27740150690078735,42.23196792602539,,,,,,,0,,1.0,1,1,1
360,0438B51F-9A50-8642-9963-CDB942DD12D9.root,360,uproot_edm_partial_jets,0,1,,,2,2,2,1086.6159057617188,585.0208129882812,501.5950927734375,1.9004831314086914,89.19946670532227,,,,,,,0,,1.0,1,1,1
361,0438B51F-9A50-8642-9963-CDB942DD12D9.root,361,uproot_edm_partial_jets,0,1,,,2,2,2,231.20260620117188,152.46987915039062,78.73272705078125,-1.6822909116744995,44.16353416442871,,,,,,,0,,1.0,1,1,1
362,0438B51F-9A50-8642-9963-CDB942DD12D9.root,362,uproot_edm_partial_jets,0,1,,,1,1,1,158.30062866210938,158.30062866210938,27.68022918701172,1.4688656330108643,13.18649673461914,,,,,,,0,,1.0,1,1,1
363,0438B51F-9A50-8642-9963-CDB942DD12D9.root,363,uproot_edm_partial_jets,0,1,,,2,2,1,158.69684219360352,116.74774932861328,41.949092864990234,-1.6786540746688843,30.51645040512085,,,,,,,0,,1.0,1,1,1
364,0438B51F-9A50-8642-9963-CDB942DD12D9.root,364,uproot_edm_partial_jets,0,1,,,2,2,1,161.99588012695312,123.48512268066406,38.51075744628906,-1.6786404848098755,27.872480869293213,,,,,,,0,,1.0,1,1,1
365,0438B51F-9A50-8642-9963-CDB942DD12D9.root,365,uproot_edm_partial_jets,0,1,,,4,4,3,285.6094264984131,142.39642333984375,60.70984649658203,-1.6849699020385742,53.543620586395264,,,,,,,0,,1.0,1,1,1
366,0438B51F-9A50-8642-9963-CDB942DD12D9.root,366,uproot_edm_partial_jets,0,1,,,3,3,2,348.80125999450684,199.244873046875,118.72319793701172,2.10074520111084,60.87260437011719,,,,,,,0,,1.0,1,1,1
367,0438B51F-9A50-8642-9963-CDB942DD12D9.root,367,uproot_edm_partial_jets,0,1,,,3,3,2,424.9214401245117,276.3134765625,117.8896713256836,-2.2449374198913574,59.1247239112854,,,,,,,0,,1.0,1,1,1
368,0438B51F-9A50-8642-9963-CDB942DD12D9.root,368,uproot_edm_partial_jets,0,1,,,3,3,1,236.05376052856445,163.31466674804688,37.77906799316406,0.16968782246112823,29.537267208099365,,,,,,,0,,1.0,1,1,1
369,0438B51F-9A50-8642-9963-CDB942DD12D9.root,369,uproot_edm_partial_jets,0,1,,,2,2,1,194.70561981201172,144.71923828125,49.98638153076172,-1.6703665256500244,38.67112350463867,,,,,,,0,,1.0,1,1,1
370,0438B51F-9A50-8642-9963-CDB942DD12D9.root,370,uproot_edm_partial_jets,0,1,,,3,3,2,385.9199562072754,220.76446533203125,123.66999053955078,1.6818873882293701,52.36558818817139,,,,,,,0,,1.0,1,1,1
371,0438B51F-9A50-8642-9963-CDB942DD12D9.root,371,uproot_edm_partial_jets,0,1,,,2,2,2,155.01165008544922,103.3677978515625,51.64385223388672,0.34752941131591797,26.243929862976074,,,,,,,0,,1.0,1,1,1
372,0438B51F-9A50-8642-9963-CDB942DD12D9.root,372,uproot_edm_partial_jets,0,1,,,2,2,2,229.75634765625,146.103515625,83.65283203125,-1.6539243459701538,44.4054651260376,,,,,,,0,,1.0,1,1,1
373,0438B51F-9A50-8642-9963-CDB942DD12D9.root,373,uproot_edm_partial_jets,0,1,,,2,2,1,174.1863250732422,135.67803955078125,38.50828552246094,-1.6938990354537964,34.96680021286011,,,,,,,0,,1.0,1,1,1
374,0438B51F-9A50-8642-9963-CDB942DD12D9.root,374,uproot_edm_partial_jets,0,1,,,4,4,2,320.3277778625488,143.37083435058594,91.12760162353516,0.8801493644714355,63.613478660583496,,,,,,,0,,1.0,1,1,1
375,0438B51F-9A50-8642-9963-CDB942DD12D9.root,375,uproot_edm_partial_jets,0,1,,,4,4,2,424.0794448852539,245.6757049560547,103.46978759765625,0.38932013511657715,56.00408315658569,,,,,,,0,,1.0,1,1,1
376,0438B51F-9A50-8642-9963-CDB942DD12D9.root,376,uproot_edm_partial_jets,0,1,,,3,3,3,362.78430938720703,160.0008544921875,119.40141296386719,-1.1987932920455933,51.101454734802246,,,,,,,0,,1.0,1,1,1
377,0438B51F-9A50-8642-9963-CDB942DD12D9.root,377,uproot_edm_partial_jets,0,1,,,2,2,1,136.27811431884766,99.79472351074219,36.48339080810547,-1.6596952676773071,25.958045959472656,,,,,,,0,,1.0,1,1,1
378,0438B51F-9A50-8642-9963-CDB942DD12D9.root,378,uproot_edm_partial_jets,0,1,,,3,3,2,239.11228942871094,149.66241455078125,56.81584548950195,-1.675587773323059,49.89818286895752,,,,,,,0,,1.0,1,1,1
379,0438B51F-9A50-8642-9963-CDB942DD12D9.root,379,uproot_edm_partial_jets,0,1,,,2,2,2,225.93817138671875,135.41319274902344,90.52497863769531,-1.7407094240188599,52.18123245239258,,,,,,,0,,1.0,1,1,1
380,0438B51F-9A50-8642-9963-CDB942DD12D9.root,380,uproot_edm_partial_jets,0,1,,,2,2,2,209.7310791015625,144.06045532226562,65.67062377929688,-1.6764143705368042,39.751102447509766,,,,,,,0,,1.0,1,1,1
381,0438B51F-9A50-8642-9963-CDB942DD12D9.root,381,uproot_edm_partial_jets,0,1,,,2,2,2,212.9172592163086,158.09535217285156,54.82190704345703,-1.694389820098877,41.76226043701172,,,,,,,0,,1.0,1,1,1
382,0438B51F-9A50-8642-9963-CDB942DD12D9.root,382,uproot_edm_partial_jets,0,1,,,2,2,2,354.26414489746094,235.67881774902344,118.5853271484375,-2.3317925930023193,40.42947578430176,,,,,,,0,,1.0,1,1,1
383,0438B51F-9A50-8642-9963-CDB942DD12D9.root,383,uproot_edm_partial_jets,0,1,,,4,4,4,446.44012451171875,237.86624145507812,87.213134765625,1.5937992334365845,61.254732608795166,,,,,,,0,,1.0,1,1,1
384,0438B51F-9A50-8642-9963-CDB942DD12D9.root,384,uproot_edm_partial_jets,0,1,,,2,2,2,190.45851135253906,135.84765625,54.61085510253906,-1.672789216041565,35.50177764892578,,,,,,,0,,1.0,1,1,1
385,0438B51F-9A50-8642-9963-CDB942DD12D9.root,385,uproot_edm_partial_jets,0,1,,,4,4,3,465.73945236206055,292.00115966796875,88.17172241210938,-2.383399724960327,56.88941478729248,,,,,,,0,,1.0,1,1,1
386,0438B51F-9A50-8642-9963-CDB942DD12D9.root,386,uproot_edm_partial_jets,0,1,,,4,4,4,395.15415954589844,120.87843322753906,110.49942779541016,1.4742555618286133,49.32533073425293,,,,,,,0,,1.0,1,1,1
387,0438B51F-9A50-8642-9963-CDB942DD12D9.root,387,uproot_edm_partial_jets,0,1,,,2,2,2,193.7329216003418,137.35598754882812,56.37693405151367,-1.6801865100860596,36.604079246520996,,,,,,,0,,1.0,1,1,1
388,0438B51F-9A50-8642-9963-CDB942DD12D9.root,388,uproot_edm_partial_jets,0,1,,,2,2,2,169.62595748901367,119.47853088378906,50.14742660522461,-1.6683282852172852,32.37392616271973,,,,,,,0,,1.0,1,1,1
389,0438B51F-9A50-8642-9963-CDB942DD12D9.root,389,uproot_edm_partial_jets,0,1,,,2,2,2,228.7046661376953,161.07537841796875,67.62928771972656,-1.6946907043457031,49.253676414489746,,,,,,,0,,1.0,1,1,1
390,0438B51F-9A50-8642-9963-CDB942DD12D9.root,390,uproot_edm_partial_jets,0,1,,,2,2,2,207.3189697265625,141.25865173339844,66.06031799316406,-1.6646087169647217,39.54897689819336,,,,,,,0,,1.0,1,1,1
391,0438B51F-9A50-8642-9963-CDB942DD12D9.root,391,uproot_edm_partial_jets,0,1,,,2,2,1,216.78758239746094,174.35943603515625,53.95874786376953,1.512588381767273,25.43154239654541,,,,,,,0,,1.0,1,1,1
392,0438B51F-9A50-8642-9963-CDB942DD12D9.root,392,uproot_edm_partial_jets,0,1,,,3,3,3,422.45560455322266,251.09249877929688,250.9938507080078,2.1444931030273438,29.55318784713745,,,,,,,0,,1.0,1,1,1
393,0438B51F-9A50-8642-9963-CDB942DD12D9.root,393,uproot_edm_partial_jets,0,1,,,2,2,1,184.36681365966797,134.6752471923828,49.691566467285156,-1.6765791177749634,33.53470468521118,,,,,,,0,,1.0,1,1,1
394,0438B51F-9A50-8642-9963-CDB942DD12D9.root,394,uproot_edm_partial_jets,0,1,,,3,3,2,278.88480949401855,157.56613159179688,90.36572265625,-1.6829544305801392,60.14460468292236,,,,,,,0,,1.0,1,1,1
395,0438B51F-9A50-8642-9963-CDB942DD12D9.root,395,uproot_edm_partial_jets,0,1,,,6,6,5,425.593692779541,139.85711669921875,83.80192565917969,1.0616812705993652,69.01088404655457,,,,,,,0,,1.0,1,1,1
396,0438B51F-9A50-8642-9963-CDB942DD12D9.root,396,uproot_edm_partial_jets,0,1,,,2,2,2,307.7459030151367,214.34500122070312,93.4009017944336,0.40257054567337036,51.68205547332764,,,,,,,0,,1.0,1,1,1
397,0438B51F-9A50-8642-9963-CDB942DD12D9.root,397,uproot_edm_partial_jets,0,1,,,2,2,1,165.26853942871094,121.6392822265625,43.62925720214844,-1.677931785583496,30.3426513671875,,,,,,,0,,1.0,1,1,1
398,0438B51F-9A50-8642-9963-CDB942DD12D9.root,398,uproot_edm_partial_jets,0,1,,,3,3,2,333.09196281433105,222.93826293945312,78.28714752197266,0.9443055987358093,31.55813503265381,,,,,,,0,,1.0,1,1,1
399,0438B51F-9A50-8642-9963-CDB942DD12D9.root,399,uproot_edm_partial_jets,0,1,,,3,3,2,192.79983139038086,88.23206329345703,72.99866485595703,-0.9272810816764832,35.16714334487915,,,,,,,0,,1.0,1,1,1
400,0438B51F-9A50-8642-9963-CDB942DD12D9.root,400,uproot_edm_partial_jets,0,1,,,2,2,2,193.42816925048828,141.51329040527344,51.914878845214844,-1.6724598407745361,37.996599197387695,,,,,,,0,,1.0,1,1,1
401,0438B51F-9A50-8642-9963-CDB942DD12D9.root,401,uproot_edm_partial_jets,0,1,,,3,3,2,539.3722381591797,284.61553955078125,210.0648651123047,1.4123822450637817,68.99052953720093,,,,,,,0,,1.0,1,1,1
402,0438B51F-9A50-8642-9963-CDB942DD12D9.root,402,uproot_edm_partial_jets,0,1,,,2,2,1,166.3138427734375,127.07612609863281,39.23771667480469,-1.6646775007247925,31.813241958618164,,,,,,,0,,1.0,1,1,1
403,0438B51F-9A50-8642-9963-CDB942DD12D9.root,403,uproot_edm_partial_jets,0,1,,,3,3,1,164.1731300354004,83.50575256347656,43.106632232666016,-1.6112735271453857,36.28853702545166,,,,,,,0,,1.0,1,1,1
404,0438B51F-9A50-8642-9963-CDB942DD12D9.root,404,uproot_edm_partial_jets,0,1,,,2,2,2,199.02143096923828,134.04200744628906,64.97942352294922,-1.6779106855392456,38.62239933013916,,,,,,,0,,1.0,1,1,1
405,0438B51F-9A50-8642-9963-CDB942DD12D9.root,405,uproot_edm_partial_jets,0,1,,,2,2,1,199.66343688964844,150.1396484375,49.52378845214844,-1.6883025169372559,42.705410957336426,,,,,,,0,,1.0,1,1,1
406,0438B51F-9A50-8642-9963-CDB942DD12D9.root,406,uproot_edm_partial_jets,0,1,,,3,3,3,350.2181930541992,156.47747802734375,111.28038787841797,0.8158425092697144,46.98114013671875,,,,,,,0,,1.0,1,1,1
407,0438B51F-9A50-8642-9963-CDB942DD12D9.root,407,uproot_edm_partial_jets,0,1,,,2,2,2,295.07398223876953,214.53382873535156,80.54015350341797,0.9307085871696472,32.65840816497803,,,,,,,0,,1.0,1,1,1
408,0438B51F-9A50-8642-9963-CDB942DD12D9.root,408,uproot_edm_partial_jets,0,1,,,3,3,2,247.0623435974121,134.85276794433594,77.80233001708984,-1.6732847690582275,49.9443941116333,,,,,,,0,,1.0,1,1,1
409,0438B51F-9A50-8642-9963-CDB942DD12D9.root,409,uproot_edm_partial_jets,0,1,,,3,3,2,258.2881278991699,155.19691467285156,71.06594848632812,0.2953227758407593,38.43501091003418,,,,,,,0,,1.0,1,1,1
410,0438B51F-9A50-8642-9963-CDB942DD12D9.root,410,uproot_edm_partial_jets,0,1,,,1,1,0,36.35348129272461,36.35348129272461,16.451200485229492,1.2938257455825806,5.1562933921813965,,,,,,,0,,1.0,1,1,1
411,0438B51F-9A50-8642-9963-CDB942DD12D9.root,411,uproot_edm_partial_jets,0,1,,,2,2,2,210.80351638793945,149.32594299316406,61.47757339477539,-1.6902706623077393,41.093377113342285,,,,,,,0,,1.0,1,1,1
412,0438B51F-9A50-8642-9963-CDB942DD12D9.root,412,uproot_edm_partial_jets,0,1,,,4,4,3,427.93725204467773,154.10675048828125,133.93870544433594,1.3900035619735718,61.0732684135437,,,,,,,0,,1.0,1,1,1
413,0438B51F-9A50-8642-9963-CDB942DD12D9.root,413,uproot_edm_partial_jets,0,1,,,2,2,2,206.03258514404297,144.52268981933594,61.50989532470703,-1.6693177223205566,40.5128059387207,,,,,,,0,,1.0,1,1,1
414,0438B51F-9A50-8642-9963-CDB942DD12D9.root,414,uproot_edm_partial_jets,0,1,,,1,1,1,121.88774871826172,233.94601440429688,121.88774871826172,3.6352808475494385,16.1715030670166,,,,,,,0,,1.0,1,1,1
415,0438B51F-9A50-8642-9963-CDB942DD12D9.root,415,uproot_edm_partial_jets,0,1,,,2,2,1,175.09181213378906,126.5659408569336,48.52587127685547,-1.666824460029602,34.30220317840576,,,,,,,0,,1.0,1,1,1
416,0438B51F-9A50-8642-9963-CDB942DD12D9.root,416,uproot_edm_partial_jets,0,1,,,3,3,2,340.21246337890625,173.276611328125,124.79679107666016,1.241575002670288,46.49569511413574,,,,,,,0,,1.0,1,1,1
417,0438B51F-9A50-8642-9963-CDB942DD12D9.root,417,uproot_edm_partial_jets,0,1,,,2,2,2,266.1160202026367,160.5459747314453,105.5700454711914,-1.6950334310531616,52.05384063720703,,,,,,,0,,1.0,1,1,1
418,0438B51F-9A50-8642-9963-CDB942DD12D9.root,418,uproot_edm_partial_jets,0,1,,,4,4,3,250.7057762145996,97.24801635742188,69.6884536743164,0.8350661993026733,44.07004165649414,,,,,,,0,,1.0,1,1,1
419,0438B51F-9A50-8642-9963-CDB942DD12D9.root,419,uproot_edm_partial_jets,0,1,,,2,2,2,223.4701919555664,141.73052978515625,81.73966217041016,-1.6781229972839355,42.810569763183594,,,,,,,0,,1.0,1,1,1
420,0438B51F-9A50-8642-9963-CDB942DD12D9.root,420,uproot_edm_partial_jets,0,1,,,3,3,2,252.19924545288086,148.4228057861328,59.51173782348633,0.6777294278144836,34.22625541687012,,,,,,,0,,1.0,1,1,1
421,0438B51F-9A50-8642-9963-CDB942DD12D9.root,421,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,18.76100730895996,17.90460968017578,2.878222703933716,0.0,,,,,,,0,,1.0,1,1,1
422,0438B51F-9A50-8642-9963-CDB942DD12D9.root,422,uproot_edm_partial_jets,0,1,,,4,4,4,390.6300277709961,128.08670043945312,94.37136840820312,-0.6964114904403687,38.88094472885132,,,,,,,0,,1.0,1,1,1
423,0438B51F-9A50-8642-9963-CDB942DD12D9.root,423,uproot_edm_partial_jets,0,1,,,2,2,1,153.33882522583008,107.96234893798828,45.3764762878418,-1.709336519241333,28.73045539855957,,,,,,,0,,1.0,1,1,1
424,0438B51F-9A50-8642-9963-CDB942DD12D9.root,424,uproot_edm_partial_jets,0,1,,,2,2,2,354.79942321777344,252.21766662597656,102.58175659179688,0.9873124957084656,42.49010467529297,,,,,,,0,,1.0,1,1,1
425,0438B51F-9A50-8642-9963-CDB942DD12D9.root,425,uproot_edm_partial_jets,0,1,,,2,2,2,229.7953643798828,154.08021545410156,75.71514892578125,-1.7180713415145874,45.436598777770996,,,,,,,0,,1.0,1,1,1
426,0438B51F-9A50-8642-9963-CDB942DD12D9.root,426,uproot_edm_partial_jets,0,1,,,4,4,3,362.01593017578125,207.01551818847656,56.97252655029297,0.40520399808883667,49.0551323890686,,,,,,,0,,1.0,1,1,1
427,0438B51F-9A50-8642-9963-CDB942DD12D9.root,427,uproot_edm_partial_jets,0,1,,,2,2,0,65.09389686584473,43.54389572143555,33.97435760498047,2.8568875789642334,14.662679672241211,,,,,,,0,,1.0,1,1,1
428,0438B51F-9A50-8642-9963-CDB942DD12D9.root,428,uproot_edm_partial_jets,0,1,,,2,2,2,265.28150177001953,167.63568115234375,97.64582061767578,-1.6593247652053833,52.83073616027832,,,,,,,0,,1.0,1,1,1
429,0438B51F-9A50-8642-9963-CDB942DD12D9.root,429,uproot_edm_partial_jets,0,1,,,2,2,2,209.35974884033203,139.576416015625,69.78333282470703,-1.6616361141204834,38.9527063369751,,,,,,,0,,1.0,1,1,1
430,0438B51F-9A50-8642-9963-CDB942DD12D9.root,430,uproot_edm_partial_jets,0,1,,,2,2,2,200.73057556152344,135.47821044921875,65.25236511230469,-1.6620447635650635,39.899020195007324,,,,,,,0,,1.0,1,1,1
431,0438B51F-9A50-8642-9963-CDB942DD12D9.root,431,uproot_edm_partial_jets,0,1,,,4,4,2,319.7954216003418,190.6260986328125,55.48838806152344,-1.7415807247161865,80.77146911621094,,,,,,,0,,1.0,1,1,1
432,0438B51F-9A50-8642-9963-CDB942DD12D9.root,432,uproot_edm_partial_jets,0,1,,,2,2,2,240.47357940673828,154.3626251220703,86.11095428466797,-1.6692793369293213,47.63113975524902,,,,,,,0,,1.0,1,1,1
433,0438B51F-9A50-8642-9963-CDB942DD12D9.root,433,uproot_edm_partial_jets,0,1,,,3,3,2,277.3436737060547,173.60836791992188,62.095699310302734,2.2994189262390137,40.497661113739014,,,,,,,0,,1.0,1,1,1
434,0438B51F-9A50-8642-9963-CDB942DD12D9.root,434,uproot_edm_partial_jets,0,1,,,3,3,3,411.0382385253906,247.8249969482422,95.24579620361328,2.2098565101623535,53.90501117706299,,,,,,,0,,1.0,1,1,1
435,0438B51F-9A50-8642-9963-CDB942DD12D9.root,435,uproot_edm_partial_jets,0,1,,,2,2,2,348.72265625,236.95628356933594,111.76637268066406,-2.023258686065674,34.57461929321289,,,,,,,0,,1.0,1,1,1
436,0438B51F-9A50-8642-9963-CDB942DD12D9.root,436,uproot_edm_partial_jets,0,1,,,2,2,2,276.4668273925781,222.43038940429688,71.9571762084961,0.5386651158332825,30.399027824401855,,,,,,,0,,1.0,1,1,1
437,0438B51F-9A50-8642-9963-CDB942DD12D9.root,437,uproot_edm_partial_jets,0,1,,,6,6,6,899.2122421264648,266.7286376953125,176.5980224609375,-1.0172803401947021,107.05175590515137,,,,,,,0,,1.0,1,1,1
438,0438B51F-9A50-8642-9963-CDB942DD12D9.root,438,uproot_edm_partial_jets,0,1,,,2,2,2,244.84159088134766,164.29063415527344,80.55095672607422,-1.673765778541565,48.82241630554199,,,,,,,0,,1.0,1,1,1
439,0438B51F-9A50-8642-9963-CDB942DD12D9.root,439,uproot_edm_partial_jets,0,1,,,2,2,2,205.1009292602539,138.47462463378906,66.62630462646484,-1.6813335418701172,40.64999866485596,,,,,,,0,,1.0,1,1,1
440,0438B51F-9A50-8642-9963-CDB942DD12D9.root,440,uproot_edm_partial_jets,0,1,,,2,2,2,213.88648986816406,139.50978088378906,74.376708984375,-1.6557878255844116,41.38715648651123,,,,,,,0,,1.0,1,1,1
441,0438B51F-9A50-8642-9963-CDB942DD12D9.root,441,uproot_edm_partial_jets,0,1,,,2,2,2,254.30879974365234,160.38931274414062,93.91948699951172,-1.695805311203003,48.95074462890625,,,,,,,0,,1.0,1,1,1
442,0438B51F-9A50-8642-9963-CDB942DD12D9.root,442,uproot_edm_partial_jets,0,1,,,1,1,1,170.16220092773438,170.16220092773438,36.08216857910156,1.4260859489440918,23.365259170532227,,,,,,,0,,1.0,1,1,1
443,0438B51F-9A50-8642-9963-CDB942DD12D9.root,443,uproot_edm_partial_jets,0,1,,,2,2,2,224.96699142456055,162.7390594482422,62.22793197631836,1.0179334878921509,34.05260467529297,,,,,,,0,,1.0,1,1,1
444,0438B51F-9A50-8642-9963-CDB942DD12D9.root,444,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,14.32075023651123,12.155301094055176,2.3314359188079834,0.0,,,,,,,0,,1.0,1,1,1
445,0438B51F-9A50-8642-9963-CDB942DD12D9.root,445,uproot_edm_partial_jets,0,1,,,3,3,2,197.0423812866211,109.24295806884766,62.3544807434082,0.2939775288105011,48.62789726257324,,,,,,,0,,1.0,1,1,1
446,0438B51F-9A50-8642-9963-CDB942DD12D9.root,446,uproot_edm_partial_jets,0,1,,,3,3,2,421.0189781188965,266.2886047363281,109.33103942871094,0.24370737373828888,39.742220878601074,,,,,,,0,,1.0,1,1,1
447,0438B51F-9A50-8642-9963-CDB942DD12D9.root,447,uproot_edm_partial_jets,0,1,,,5,5,3,406.59117889404297,192.6549835205078,82.46295166015625,0.682018518447876,56.34661149978638,,,,,,,0,,1.0,1,1,1
448,0438B51F-9A50-8642-9963-CDB942DD12D9.root,448,uproot_edm_partial_jets,0,1,,,2,2,1,152.51532363891602,104.39263153076172,48.1226921081543,0.3971348702907562,21.177344799041748,,,,,,,0,,1.0,1,1,1
449,0438B51F-9A50-8642-9963-CDB942DD12D9.root,449,uproot_edm_partial_jets,0,1,,,2,2,1,172.4557876586914,128.85382080078125,43.601966857910156,-1.673937439918518,34.577454566955566,,,,,,,0,,1.0,1,1,1
450,0438B51F-9A50-8642-9963-CDB942DD12D9.root,450,uproot_edm_partial_jets,0,1,,,3,3,3,275.5958251953125,122.99422454833984,84.92928314208984,0.8376083970069885,58.88645839691162,,,,,,,0,,1.0,1,1,1
451,0438B51F-9A50-8642-9963-CDB942DD12D9.root,451,uproot_edm_partial_jets,0,1,,,3,3,1,142.17556762695312,63.781463623046875,44.7857666015625,0.10633514821529388,25.0013370513916,,,,,,,0,,1.0,1,1,1
452,0438B51F-9A50-8642-9963-CDB942DD12D9.root,452,uproot_edm_partial_jets,0,1,,,2,2,1,209.85207748413086,172.86441040039062,36.987667083740234,0.33498823642730713,30.52311897277832,,,,,,,0,,1.0,1,1,1
453,0438B51F-9A50-8642-9963-CDB942DD12D9.root,453,uproot_edm_partial_jets,0,1,,,2,2,2,193.17717361450195,140.4486083984375,52.72856521606445,-1.68743896484375,38.923054695129395,,,,,,,0,,1.0,1,1,1
454,0438B51F-9A50-8642-9963-CDB942DD12D9.root,454,uproot_edm_partial_jets,0,1,,,2,2,2,223.24813842773438,148.09083557128906,75.15730285644531,-1.6690843105316162,43.155457496643066,,,,,,,0,,1.0,1,1,1
455,0438B51F-9A50-8642-9963-CDB942DD12D9.root,455,uproot_edm_partial_jets,0,1,,,2,2,2,194.12764358520508,134.319580078125,59.80806350708008,-1.659429907798767,35.453816413879395,,,,,,,0,,1.0,1,1,1
456,0438B51F-9A50-8642-9963-CDB942DD12D9.root,456,uproot_edm_partial_jets,0,1,,,4,4,3,239.2966651916504,75.40193176269531,61.91740798950195,-2.2925665378570557,40.02327060699463,,,,,,,0,,1.0,1,1,1
457,0438B51F-9A50-8642-9963-CDB942DD12D9.root,457,uproot_edm_partial_jets,0,1,,,2,2,1,164.74656677246094,145.7862548828125,123.58673095703125,2.7686233520507812,26.145767211914062,,,,,,,0,,1.0,1,1,1
458,0438B51F-9A50-8642-9963-CDB942DD12D9.root,458,uproot_edm_partial_jets,0,1,,,3,3,2,513.1279678344727,324.06524658203125,144.66957092285156,-2.086684226989746,47.74627685546875,,,,,,,0,,1.0,1,1,1
459,0438B51F-9A50-8642-9963-CDB942DD12D9.root,459,uproot_edm_partial_jets,0,1,,,2,2,2,198.8170928955078,140.2045440673828,58.612548828125,-1.7023649215698242,38.1284065246582,,,,,,,0,,1.0,1,1,1
460,0438B51F-9A50-8642-9963-CDB942DD12D9.root,460,uproot_edm_partial_jets,0,1,,,6,6,3,440.94200134277344,149.67416381835938,109.38330078125,-2.0714094638824463,67.2171459197998,,,,,,,0,,1.0,1,1,1
461,0438B51F-9A50-8642-9963-CDB942DD12D9.root,461,uproot_edm_partial_jets,0,1,,,5,5,4,298.44780349731445,79.1380615234375,67.75078582763672,-0.9327621459960938,52.396155834198,,,,,,,0,,1.0,1,1,1
462,0438B51F-9A50-8642-9963-CDB942DD12D9.root,462,uproot_edm_partial_jets,0,1,,,3,3,3,384.3245162963867,227.82595825195312,86.86233520507812,0.243025004863739,62.316765785217285,,,,,,,0,,1.0,1,1,1
463,0438B51F-9A50-8642-9963-CDB942DD12D9.root,463,uproot_edm_partial_jets,0,1,,,2,2,1,176.6142692565918,128.4649658203125,48.1493034362793,-1.67631196975708,33.474860191345215,,,,,,,0,,1.0,1,1,1
464,0438B51F-9A50-8642-9963-CDB942DD12D9.root,464,uproot_edm_partial_jets,0,1,,,3,3,2,491.6288070678711,283.8822021484375,169.4810028076172,0.3062303364276886,64.95199871063232,,,,,,,0,,1.0,1,1,1
465,0438B51F-9A50-8642-9963-CDB942DD12D9.root,465,uproot_edm_partial_jets,0,1,,,3,3,3,886.44384765625,303.7142639160156,291.87725830078125,1.353698968887329,104.40511703491211,,,,,,,0,,1.0,1,1,1
466,0438B51F-9A50-8642-9963-CDB942DD12D9.root,466,uproot_edm_partial_jets,0,1,,,3,3,2,354.052677154541,204.10855102539062,118.42153930664062,0.4526959955692291,56.89207363128662,,,,,,,0,,1.0,1,1,1
467,0438B51F-9A50-8642-9963-CDB942DD12D9.root,467,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,17.23814582824707,16.228851318359375,0.3378414809703827,0.0,,,,,,,0,,1.0,1,1,1
468,0438B51F-9A50-8642-9963-CDB942DD12D9.root,468,uproot_edm_partial_jets,0,1,,,2,2,2,234.15598678588867,179.2202606201172,54.935726165771484,1.39141047000885,27.55463933944702,,,,,,,0,,1.0,1,1,1
469,0438B51F-9A50-8642-9963-CDB942DD12D9.root,469,uproot_edm_partial_jets,0,1,,,3,3,2,300.0055046081543,200.3856658935547,56.86648178100586,-1.7421678304672241,81.4195032119751,,,,,,,0,,1.0,1,1,1
470,0438B51F-9A50-8642-9963-CDB942DD12D9.root,470,uproot_edm_partial_jets,0,1,,,1,1,0,40.47386932373047,40.47386932373047,17.76845932006836,1.14311683177948,10.948095321655273,,,,,,,0,,1.0,1,1,1
