analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR1800_Low_long,4.0,3.0,4.0,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1800_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR1800_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR2000_High_long,3.0,0.36,0.25,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2000_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2000_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR2000_Low_long,3.0,3.0,4.0,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2000_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2000_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR200_High_long,7.0,5.5,0.6,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR200_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR200_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR200_Low_long,54.0,63.0,4.0,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR200_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR200_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR2200_High_long,3.0,0.33,0.28,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2200_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2200_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR2200_Low_long,4.0,2.0,5.0,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2200_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2200_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR2400_High_long,3.0,0.29,0.28,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2400_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2400_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR2400_Low_long,3.0,2.0,4.0,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2400_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2400_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR2600_High_long,3.0,0.25,0.31,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2600_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2600_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR2600_Low_long,1.0,2.0,4.0,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2600_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2600_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR2800_High_long,1.0,0.2,0.4,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2800_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2800_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR2800_Low_long,1.0,1.5,3.1,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2800_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR2800_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR3000_High_long,1.0,0.2,0.4,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR3000_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR3000_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR3000_Low_long,1.0,1.4,3.1,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR3000_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR3000_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR300_High_long,7.0,5.1,0.5,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR300_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR300_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR300_Low_long,35.0,40.9,2.7,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR300_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR300_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR400_High_long,2.0,3.83,0.26,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR400_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR400_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR400_Low_long,33.0,29.2,2.2,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR400_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR400_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR450_High_long,2.0,3.0,0.23,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR450_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR450_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR450_Low_long,30.0,21.5,1.6,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR450_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR450_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR500_High_long,1.0,2.73,0.22,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR500_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR500_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR500_Low_long,27.0,19.4,1.2,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR500_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR500_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR550_High_long,2.0,3.06,0.32,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR550_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR550_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR550_Low_long,29.0,21.8,1.5,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR550_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR550_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR600_High_long,2.0,2.64,0.19,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR600_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR600_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR600_Low_long,24.0,18.4,1.3,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR600_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR600_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR650_High_long,2.0,2.07,0.17,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR650_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR650_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR650_Low_long,19.0,15.0,1.0,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR650_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR650_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR700_High_long,2.0,2.4,0.2,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR700_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR700_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR700_Low_long,21.0,16.6,1.2,,,,,,long_lived,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR700_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR700_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR800_High_long,3.0,1.74,0.16,,,,,,long_lived high_multiplicity,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR800_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR800_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR800_Low_long,14.0,12.0,1.1,,,,,,long_lived high_multiplicity,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR800_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR800_Low_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR900_High_long,3.0,1.5,0.4,,,,,,long_lived high_multiplicity,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR900_High_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR900_High_long/dataInfo.txt
ATLAS-SUSY-2018-42-eff,ATLAS,13,139.0,SR900_Low_long,13.0,10.4,0.9,,,,,,long_lived high_multiplicity,13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR900_Low_long/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-42-eff/SR900_Low_long/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_8125_815,41.0,38.7,12.69,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8125_815/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8125_815/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_815_8175,32.0,27.57,9.01,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_815_8175/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_815_8175/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_8175_82,35.0,28.65,7.99,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8175_82/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8175_82/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_81_1,477.0,470.0,50.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_81_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_81_1/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_81_1_SF_77_1,620.0,630.0,70.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_81_1_SF_77_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_81_1_SF_77_1/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_81_8125,29.0,31.9,5.22,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_81_8125/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_81_8125/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_8225_825,31.0,24.52,5.17,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8225_825/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8225_825/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_825_8275,30.0,29.41,5.56,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_825_8275/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_825_8275/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_8275_83,30.0,28.23,5.29,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8275_83/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8275_83/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_82_1,340.0,350.0,40.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_82_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_82_1/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_82_8225,27.0,36.58,7.31,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_82_8225/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_82_8225/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_8325_835,29.0,23.2,8.69,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8325_835/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8325_835/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_835_8375,19.0,26.13,7.8,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_835_8375/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_835_8375/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_8375_84,20.0,26.33,5.95,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8375_84/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_8375_84/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_83_1,222.0,231.0,26.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_83_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_83_1/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_83_8325,24.0,29.78,11.44,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_83_8325/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_83_8325/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_845_85,27.0,30.4,8.7,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_845_85/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_845_85/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_84_1,130.0,126.0,15.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_84_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_84_1/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_84_845,34.0,30.55,8.15,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_84_845/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_84_845/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_85_1,69.0,65.0,10.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_85_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_85_1/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_85_86,34.0,37.23,7.65,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_85_86/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_85_86/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,DF_86_1,35.0,27.57,7.19,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_86_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/DF_86_1/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SF_775_78,23.0,28.75,5.63,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_775_78/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_775_78/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SF_77_1,143.0,167.0,32.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_77_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_77_1/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SF_77_775,34.0,32.34,9.3,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_77_775/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_77_775/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SF_785_79,19.0,20.58,6.13,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_785_79/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_785_79/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SF_78_1,86.0,108.0,23.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_78_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_78_1/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SF_78_785,20.0,29.24,7.85,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_78_785/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_78_785/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SF_795_80,10.0,15.13,3.26,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_795_80/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_795_80/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SF_79_1,47.0,58.0,15.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_79_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_79_1/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SF_79_795,15.0,16.41,7.36,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_79_795/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_79_795/dataInfo.txt
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SF_80_1,22.0,28.0,8.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_80_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SF_80_1/dataInfo.txt
