primary_dataset,run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,HLT_PFMET110_PFMHT110_IDTight,HLT_PFMET170_HBHECleaned,HLT_PFMET170_NotCleaned,HLT_IsoTkMu24,HLT_Mu50,leading_muon_pt
MET,279975,93,65512225,21.6325,2.00733,0.0,0.0,0.0,21.6325,7,0,0,0.0,103.197,21.2035,19.8007,0,0,0,0.0,1,0,0,0.544086,28,1972,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,65515101,114.483,-0.00503762,142.042,0.0486492,1.0,-27.5587,7,1,1,142.042,230.515,142.042,27.3992,0,0,0,0.0,2,0,0,0.732258,33,1986,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,-1,1,1,1,-1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66613531,102.278,2.85045,92.493,2.91274,1.0,9.78477,4,1,1,92.493,129.65,92.493,15.5536,0,0,0,0.0,1,0,0,0.553952,23,1361,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66184383,139.628,0.600251,74.4773,0.29515,0.550099,65.1507,16,4,0,135.389,343.153,38.0716,35.2418,2,0,2,34.1501,3,0,0,0.681241,47,2540,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66542685,159.546,-2.13539,176.982,-1.99663,0.54805,-17.4366,6,2,2,322.931,383.542,248.95,73.981,1,0,1,66.2901,1,0,0,0.559536,38,2266,2,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,1.0,1.0,
MET,279975,93,66588768,49.9257,3.11721,140.469,2.27709,0.911382,-90.5434,12,3,1,154.127,299.799,75.3183,45.0216,0,0,0,0.0,4,0,0,0.738577,32,2240,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66572065,29.838,-2.61083,67.1403,-2.30742,0.880134,-37.3024,16,2,0,76.2842,269.804,42.8431,33.4411,0,0,0,0.0,3,1,0,0.850628,35,2425,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66211482,56.4207,1.6695,10.7381,0.677542,0.0714209,45.6826,6,3,2,150.349,194.392,64.4917,55.5701,0,0,0,0.0,2,2,0,0.866007,29,1725,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,65994910,26.2094,-0.0787973,67.4865,-0.561747,0.93761,-41.2771,8,2,0,71.9771,168.803,39.7277,32.2494,0,0,0,0.0,3,1,1,0.956086,28,2313,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,65378017,34.3883,0.967829,0.0,0.0,0.0,34.3883,8,0,0,0.0,120.805,27.6012,17.6097,0,0,0,0.0,0,0,0,0.538923,29,2049,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66432670,93.4153,0.413875,124.75,0.3303,0.374735,-31.3347,13,2,2,332.902,482.849,227.908,104.994,1,1,2,35.8922,3,0,0,0.7657,24,1960,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,65339999,4.35682,-1.77967,0.0,0.0,0.0,4.35682,5,0,0,0.0,60.4367,15.4831,13.5785,0,0,0,0.0,1,0,0,0.780144,31,1993,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,66881921,95.3062,-0.435592,32.6018,0.0242488,1.0,62.7044,16,1,0,32.6018,298.85,32.6018,29.6555,0,0,0,0.0,3,0,0,0.643193,65,3150,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66019680,58.8097,-0.746857,56.8739,-1.24558,0.286783,1.93585,6,2,2,198.317,259.462,127.334,70.9824,1,0,1,15.3139,1,0,0,0.829725,25,1767,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66923422,3.60195,-2.28507,90.1628,1.76474,0.997706,-86.5609,9,2,1,90.3701,179.669,59.4045,30.9656,0,0,0,0.0,3,1,0,0.926869,33,2134,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66870431,124.516,-1.53706,131.065,1.74259,1.0,-6.54893,7,1,1,131.065,207.933,131.065,16.0489,0,0,0,0.0,2,0,0,0.766842,38,2067,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66736796,39.5273,-2.15118,7.5658,0.274796,0.103012,31.9615,8,2,0,73.4461,160.953,37.962,35.4841,0,0,0,0.0,3,0,0,0.804674,47,2567,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,65981658,152.299,1.05374,132.02,1.24788,1.0,20.2791,9,1,1,132.02,229.629,132.02,17.1365,0,0,0,0.0,2,0,0,0.738336,31,2230,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,65706336,144.803,2.5502,95.9273,3.04504,1.0,48.876,9,1,1,95.9273,233.854,95.9273,20.0336,0,2,2,30.7897,2,0,0,0.731471,31,2088,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66881953,59.7384,-1.31508,0.0,0.0,0.0,59.7384,12,0,0,0.0,187.456,23.5132,18.7345,0,0,0,0.0,2,0,0,0.634299,41,2377,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,65721887,37.322,0.154921,135.428,3.11036,0.92379,-98.1056,8,3,1,146.6,214.75,71.0089,42.7912,1,0,1,23.0361,1,0,0,0.64315,29,2245,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,65487454,12.2788,3.00183,0.0,0.0,0.0,12.2788,2,0,0,0.0,31.1204,17.1959,13.9245,0,0,0,0.0,1,0,0,0.556218,19,1635,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,65626849,65.5249,-0.418484,50.3036,-0.888535,0.553481,15.2213,11,2,1,90.8859,264.961,58.5712,32.3147,0,0,0,0.0,4,1,0,0.862459,42,2553,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,65809438,54.3009,3.01505,173.447,1.63127,0.411732,-119.146,8,4,4,421.262,481.747,195.019,92.6552,0,0,0,0.0,0,0,0,0.48898,26,1880,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66504668,43.1867,-1.88466,0.0,0.0,0.0,43.1867,4,0,0,0.0,59.1171,18.8894,15.0195,0,0,0,0.0,2,0,0,0.780023,26,1811,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,65645853,24.0685,-1.50243,37.9256,-0.827158,1.0,-13.8571,9,1,0,37.9256,158.607,37.9256,23.0496,0,0,0,0.0,2,0,0,0.809967,38,2377,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66104991,46.0921,3.11,0.0,0.0,0.0,46.0921,8,0,0,0.0,127.73,20.7321,19.3313,0,0,0,0.0,1,0,0,0.552178,34,2218,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66108448,54.7048,0.475192,0.0,0.0,0.0,54.7048,1,0,0,0.0,13.7936,13.7936,0.0,0,0,0,0.0,0,0,0,0.314082,22,1423,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,65390749,103.758,0.909376,92.1091,1.11759,0.299632,11.6492,8,4,4,307.407,354.564,94.9434,91.5545,1,1,2,69.533,1,1,1,0.992322,22,1752,5,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,
MET,279975,93,66730527,34.5325,2.17762,0.0,0.0,0.0,34.5325,11,0,0,0.0,176.709,20.8003,20.3937,0,0,0,0.0,3,1,0,0.897905,31,2292,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,0,1.0,1.0,0.0,0.0,0.0,
MET,279975,93,65735131,65.759,-2.11378,92.2035,-1.90839,0.749728,-26.4445,18,4,0,122.983,350.712,31.2705,31.1299,0,0,0,0.0,5,0,0,0.732873,42,3112,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66793883,63.6877,-1.83739,0.0,0.0,0.0,63.6877,5,0,0,0.0,84.7663,24.8477,24.5423,4,0,4,143.431,1,1,0,0.899192,27,1716,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66186785,69.6492,-0.576252,56.8453,-0.842217,0.317441,12.8039,9,2,2,179.074,293.167,117.951,61.1223,3,0,3,83.1098,1,1,0,0.863152,17,1558,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66084255,70.8334,-1.89634,72.4977,-2.7,1.0,-1.66425,13,1,1,72.4977,266.569,72.4977,29.5996,0,0,0,0.0,4,1,1,0.998078,46,2508,4,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,65619996,17.5874,3.10289,74.8217,-2.04057,1.0,-57.2343,9,1,1,74.8217,180.241,74.8217,20.5067,0,0,0,0.0,1,0,0,0.554457,40,2131,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66838239,198.708,0.84336,227.765,0.818897,0.788114,-29.0568,5,3,3,289.0,323.31,146.241,75.3634,0,0,0,0.0,3,2,2,0.994646,26,1592,5,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,1.0,0.0,0.0,0.0,
MET,279975,93,65970204,77.18,-2.54213,31.0023,1.20858,1.0,46.1776,9,1,0,31.0023,157.242,31.0023,23.8222,0,0,0,0.0,3,0,0,0.672652,35,2368,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,65473695,99.3207,-2.85579,0.0,0.0,0.0,99.3207,18,0,0,0.0,277.657,25.0622,22.5641,0,0,0,0.0,4,0,0,0.64308,51,2890,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,66509341,105.281,-0.331133,69.5711,-1.3638,1.0,35.7104,7,1,1,69.5711,172.297,69.5711,20.6421,0,0,0,0.0,2,1,0,0.919993,59,3085,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,66828448,39.2748,1.05188,0.0,0.0,0.0,39.2748,4,0,0,0.0,64.4625,23.5257,15.4249,0,0,0,0.0,0,0,0,0.530799,23,1908,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66346909,50.3276,2.55674,22.0816,0.674693,0.264156,28.246,9,2,1,83.5931,194.361,51.806,31.7871,0,0,0,0.0,2,0,0,0.832548,41,2578,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66059484,60.3097,0.110288,75.761,-1.33208,1.0,-15.4513,8,1,1,75.761,187.161,75.761,20.6782,1,0,1,12.8394,0,0,0,0.534367,38,2390,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66176414,7.41382,-2.08602,40.6643,-2.20979,1.0,-33.2505,20,1,0,40.6643,346.455,40.6643,29.2952,0,0,0,0.0,4,0,0,0.781258,47,2916,4,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,65668959,94.7673,2.10748,39.7271,1.90222,0.304637,55.0403,10,2,1,130.408,275.023,84.2223,46.1855,0,0,0,0.0,4,0,0,0.755422,35,2219,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66318688,22.6619,0.160953,109.932,1.93938,0.79213,-87.2702,6,2,1,138.781,219.721,103.087,35.6935,0,0,0,0.0,1,0,0,0.543607,26,2020,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66592859,70.9107,-2.88655,127.791,-2.88922,1.0,-56.8806,7,1,1,127.791,206.156,127.791,14.2604,1,0,1,39.6411,0,0,0,0.531031,29,1973,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,67001818,37.7848,-0.690783,30.2856,-1.37631,0.115354,7.49917,9,3,3,262.544,372.937,122.952,76.4172,1,0,1,102.276,1,0,0,0.554389,29,1951,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,
MET,279975,93,66708636,20.8566,1.369,15.41,-2.81726,0.20105,5.44667,10,2,0,76.6474,198.515,41.9562,34.6912,3,0,3,51.2084,2,0,0,0.683791,45,2643,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66908513,191.678,1.00468,378.607,1.19646,0.97591,-186.93,5,2,2,387.953,435.544,256.531,131.422,0,1,1,12.9486,2,0,0,0.782729,30,1969,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,1.0,0.0,0.0,0.0,
MET,279975,93,65828761,63.8415,-0.770417,45.8435,-1.09589,0.208201,17.998,3,2,2,220.189,234.735,132.976,87.2127,1,0,1,36.6372,0,0,0,0.2673,27,1744,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,65501589,60.191,0.140988,0.0,0.0,0.0,60.191,6,0,0,0.0,103.804,26.9789,19.9682,0,0,0,0.0,0,0,0,0.527284,28,1675,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66117083,1.93239,-2.25128,30.8981,1.34897,1.0,-28.9657,7,1,0,30.8981,113.68,30.8981,17.0493,0,0,0,0.0,1,0,0,0.555963,40,2605,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66564311,72.139,2.93477,19.8672,2.91018,0.223661,52.2718,14,2,1,88.8276,276.182,51.9381,36.8895,0,0,0,0.0,6,2,0,0.945311,32,2261,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,65473368,54.8102,-1.35347,38.6276,-1.94214,0.220624,16.1826,7,2,2,175.083,239.872,106.794,68.2892,1,0,1,21.4236,2,0,0,0.821481,24,1774,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66415127,9.99122,-1.7967,0.0,0.0,0.0,9.99122,6,0,0,0.0,91.9881,18.0222,17.8594,0,0,0,0.0,2,0,0,0.718634,28,1990,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,66361557,10.832,2.6348,28.5053,1.08933,0.0975028,-17.6733,13,5,3,292.354,399.577,105.615,60.623,1,2,3,145.366,3,1,0,0.895458,22,1710,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,
MET,279975,93,65852372,221.666,-1.52653,229.295,-1.56358,0.996134,-7.62927,4,2,1,230.185,255.299,199.372,30.8132,0,0,0,0.0,1,0,0,0.753702,25,1531,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,1,1,-1,1,1,0,0.0,0.0,1.0,0.0,0.0,
MET,279975,93,66130909,88.7303,-2.09135,0.0,0.0,0.0,88.7303,9,0,0,0.0,140.254,20.4278,19.2038,0,0,0,0.0,2,0,0,0.788687,54,2656,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,65924951,24.9095,-0.876069,0.0,0.0,0.0,24.9095,6,0,0,0.0,99.3242,26.883,20.2113,0,0,0,0.0,0,0,0,0.534131,26,1869,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,66710038,105.215,2.44565,42.6906,2.39892,0.223048,62.5243,6,2,2,191.396,262.447,110.124,81.2726,2,0,2,85.5808,2,0,0,0.756331,30,1666,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,
MET,279975,93,65703763,148.859,0.225622,43.7481,-0.301109,0.0809486,105.111,7,2,2,540.443,610.955,291.732,248.711,1,0,1,201.249,0,0,0,0.531444,43,2268,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,
MET,279975,93,66644375,29.4929,0.882271,69.4812,3.07815,1.0,-39.9883,10,1,1,69.4812,220.347,69.4812,22.5072,1,0,1,13.947,2,0,0,0.6734,34,2507,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66706008,98.2622,-1.37901,129.597,-1.097,0.216916,-31.3346,9,5,3,597.451,654.048,230.349,229.719,0,2,2,106.787,4,0,0,0.631769,34,2526,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66852887,49.1901,1.40379,39.3612,0.875697,0.257692,9.82896,9,3,2,152.745,235.691,66.6156,52.6604,1,0,1,15.284,0,0,0,0.542546,33,2045,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,65923801,76.9801,1.69051,61.7937,2.13323,0.50804,15.1864,14,2,1,121.632,302.048,86.0328,35.5987,0,0,0,0.0,6,1,0,0.904244,35,2347,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66900121,51.3677,0.891764,104.842,0.0307224,0.428954,-53.474,9,4,2,244.412,316.653,120.896,51.2297,0,0,0,0.0,2,0,0,0.842808,26,1915,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66858067,22.2273,1.87024,252.705,-1.86687,1.0,-230.478,6,1,1,252.705,323.845,252.705,21.237,0,0,0,0.0,0,0,0,0.527929,25,1575,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,65894996,144.656,0.848682,183.117,0.709325,0.252944,-38.4611,9,2,2,723.942,836.006,453.424,270.518,1,0,1,11.8814,2,0,0,0.845861,29,2025,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66181268,102.467,3.10146,43.7097,-3.10191,0.316243,58.7576,8,3,1,138.215,225.782,55.3892,47.0775,1,0,1,20.831,0,0,0,0.541844,33,1794,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66418579,151.983,-1.19091,157.675,-1.84519,0.524238,-5.6918,5,2,2,300.77,341.199,227.966,72.8034,0,0,0,0.0,0,0,0,0.526277,36,1945,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66922006,52.3804,-1.73907,77.8718,-1.78923,0.223615,-25.4914,5,3,3,348.241,375.77,143.788,126.726,2,0,2,49.8921,2,1,0,0.898689,30,1879,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,65890389,51.1375,1.88274,0.0,0.0,0.0,51.1375,11,0,0,0.0,173.859,26.9338,26.155,0,0,0,0.0,3,0,0,0.831009,31,2070,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,65408275,42.7725,1.80177,0.0,0.0,0.0,42.7725,8,0,0,0.0,114.882,22.3896,15.6261,0,0,0,0.0,4,0,0,0.685532,29,2147,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66912790,56.9829,-2.25248,0.0,0.0,0.0,56.9829,9,0,0,0.0,136.153,21.4493,20.6802,0,0,0,0.0,0,0,0,0.533859,28,1830,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,65968151,98.2479,-0.82634,0.0,0.0,0.0,98.2479,9,0,0,0.0,139.293,20.7508,20.3532,0,0,0,0.0,2,0,0,0.770872,35,2283,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66320661,61.843,-3.00978,52.1395,-2.52782,0.116844,9.70352,7,3,3,446.232,500.896,242.371,116.179,0,1,1,11.6511,1,1,1,0.966428,23,1601,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,
MET,279975,93,66972692,64.4899,-0.609018,0.0,0.0,0.0,64.4899,8,0,0,0.0,107.994,22.0966,19.585,0,0,0,0.0,2,0,0,0.558364,27,1836,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,65715506,49.6703,-0.341153,0.0,0.0,0.0,49.6703,10,0,0,0.0,163.566,20.8029,20.7773,0,0,0,0.0,1,0,0,0.55341,32,1903,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,-1,1,1,0,1.0,1.0,0.0,0.0,0.0,
MET,279975,93,65457464,117.865,2.25598,122.561,1.87589,0.458384,-4.69557,5,3,2,267.376,294.095,165.51,60.3651,0,2,2,87.8111,3,2,1,0.954476,28,1676,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,
MET,279975,93,66978779,51.7201,-0.898658,34.3591,-2.80372,0.287698,17.3611,26,3,0,119.427,538.197,46.465,36.7959,0,0,0,0.0,9,0,0,0.794409,81,4190,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,1.0,0.0,0.0,0.0,
MET,279975,93,66539193,44.1779,-0.748733,0.0,0.0,0.0,44.1779,11,0,0,0.0,153.246,23.7972,17.6112,0,0,0,0.0,2,0,0,0.552887,31,1897,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,65735448,37.2071,1.05153,14.5055,0.0979267,0.116777,22.7016,13,3,1,124.215,272.267,55.0359,35.66,0,0,0,0.0,6,0,0,0.826875,38,2185,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0,
MET,279975,93,66258105,31.0646,-0.140043,74.3619,-2.34241,0.426446,-43.2973,6,2,2,174.376,220.795,91.2309,83.145,1,0,1,74.7502,1,0,0,0.556556,34,2124,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,
