analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url,source_comment,MET_extracted,HT_or_meff_extracted,N_jets_extracted,N_btags_extracted,N_leptons_extracted,MT2_low,MT2_high,MET_threshold,HT_meff_threshold,Njets_threshold,Nb_threshold,is_compressed,is_disappearing_track,is_long_lived,is_displaced,is_high_MET_label,is_high_multiplicity_label,category_enriched,MET_enriched,HT_or_meff_enriched,N_jets_enriched,N_leptons_enriched,N_btags_enriched,MET_imputed,MET_enriched_complete,HT_or_meff_imputed,HT_or_meff_enriched_complete,N_jets_imputed,N_jets_enriched_complete,N_leptons_imputed,N_leptons_enriched_complete,N_btags_imputed,N_btags_enriched_complete,category_imputed,category_enriched_complete,metadata_imputation_count,metadata_verified_fraction
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_105_110,16.0,17.51,5.19,105.0,,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_105_110/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_105_110/dataInfo.txt,,,105.0,1.0,,,105.0,110.0,,105.0,1.0,,0,0,0,0,0,0,,105.0,105.0,1.0,,,0,105.0,0,105.0,0,1.0,1,2.0,1,1.0,1,uncategorized,3,0.5
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_110_115,24.0,14.54,7.79,110.0,,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_110_115/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_110_115/dataInfo.txt,,,110.0,1.0,,,110.0,115.0,,110.0,1.0,,0,0,0,0,0,0,,110.0,110.0,1.0,,,0,110.0,0,110.0,0,1.0,1,2.0,1,1.0,1,uncategorized,3,0.5
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_110_infty,39.0,50.0,17.0,110.0,,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_110_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_110_infty/dataInfo.txt,,,110.0,1.0,,,,,,110.0,1.0,,0,0,0,0,0,0,,110.0,110.0,1.0,,,0,110.0,0,110.0,0,1.0,1,2.0,1,1.0,1,uncategorized,3,0.5
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_115_120,3.0,20.64,4.52,115.0,,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_115_120/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_115_120/dataInfo.txt,,,115.0,1.0,,,115.0,120.0,,115.0,1.0,,0,0,0,0,0,0,,115.0,115.0,1.0,,,0,115.0,0,115.0,0,1.0,1,2.0,1,1.0,1,uncategorized,3,0.5
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_120_125,5.0,4.65,1.84,120.0,,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_120_125/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_120_125/dataInfo.txt,,,120.0,1.0,,,120.0,125.0,,120.0,1.0,,0,0,0,0,0,0,,120.0,120.0,1.0,,,0,120.0,0,120.0,0,1.0,1,2.0,1,1.0,1,uncategorized,3,0.5
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_120_infty,12.0,16.0,5.0,120.0,,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_120_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_120_infty/dataInfo.txt,,,120.0,1.0,,,,,,120.0,1.0,,0,0,0,0,0,0,,120.0,120.0,1.0,,,0,120.0,0,120.0,0,1.0,1,2.0,1,1.0,1,uncategorized,3,0.5
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_125_130,5.0,6.85,3.42,125.0,,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_125_130/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_125_130/dataInfo.txt,,,125.0,1.0,,,125.0,130.0,,125.0,1.0,,0,0,0,0,0,0,,125.0,125.0,1.0,,,0,125.0,0,125.0,0,1.0,1,2.0,1,1.0,1,uncategorized,3,0.5
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_130_140,2.0,4.51,1.96,130.0,,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_130_140/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_130_140/dataInfo.txt,,,130.0,1.0,,,130.0,140.0,,130.0,1.0,,0,0,0,0,0,0,,130.0,130.0,1.0,,,0,130.0,0,130.0,0,1.0,1,2.0,1,1.0,1,uncategorized,3,0.5
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_130_infty,2.0,6.9,2.8,130.0,,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_130_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_130_infty/dataInfo.txt,,,130.0,1.0,,,,,,130.0,1.0,,0,0,0,0,0,0,,130.0,130.0,1.0,,,0,130.0,0,130.0,0,1.0,1,2.0,1,1.0,1,uncategorized,3,0.5
ATLAS-SUSY-2019-02-eff,ATLAS,13,139.0,SR1j_MT2_140_infty,0.0,2.4,1.6,140.0,,1.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_140_infty/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-02-eff/SR1j_MT2_140_infty/dataInfo.txt,,,140.0,1.0,,,,,,140.0,1.0,,0,0,0,0,0,0,,140.0,140.0,1.0,,,0,140.0,0,140.0,0,1.0,1,2.0,1,1.0,1,uncategorized,3,0.5
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_HM_High_MCT,3.0,1.1,0.5,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_High_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_High_MCT/dataInfo.txt,,,13.0,,,,,,,13.0,,,0,0,0,0,0,0,,,13.0,,,,1,500.0,0,13.0,1,2.0,1,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_HM_Low_MCT,6.0,4.1,1.9,,,,,,compressed,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_Low_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_Low_MCT/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,1,500.0,1,13.0,1,2.0,1,2.0,1,1.0,0,compressed compressed,5,0.16666666666666663
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_HM_Med_MCT,5.0,2.9,1.3,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_Med_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_HM_Med_MCT/dataInfo.txt,,,13.0,,,,,,,13.0,,,0,0,0,0,0,0,,,13.0,,,,1,500.0,0,13.0,1,2.0,1,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_LM_High_MCT,7.0,7.3,1.5,,,,,,compressed,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_High_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_High_MCT/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,1,500.0,1,13.0,1,2.0,1,2.0,1,1.0,0,compressed compressed,5,0.16666666666666663
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_LM_Low_MCT,16.0,8.8,2.8,,,,,,compressed,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_Low_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_Low_MCT/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,1,500.0,1,13.0,1,2.0,1,2.0,1,1.0,0,compressed compressed,5,0.16666666666666663
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_LM_Med_MCT,11.0,11.3,3.1,,,,,,compressed,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_Med_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_LM_Med_MCT/dataInfo.txt,,,,,,,,,,,,,1,0,0,0,0,0,compressed compressed,,,,,,1,500.0,1,13.0,1,2.0,1,2.0,1,1.0,0,compressed compressed,5,0.16666666666666663
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_MM_High_MCT,2.0,1.4,0.6,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_High_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_High_MCT/dataInfo.txt,,,13.0,,,2.0,,,,13.0,,,0,0,0,0,0,0,,,13.0,,2.0,,1,500.0,0,13.0,1,2.0,0,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_MM_Low_MCT,4.0,4.6,1.7,,,,2.0,,compressed,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_Low_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_Low_MCT/dataInfo.txt,,,,,,2.0,,,,,,,1,0,0,0,0,0,compressed compressed,,,,2.0,,1,500.0,1,13.0,1,2.0,0,2.0,1,1.0,0,compressed compressed,4,0.33333333333333337
ATLAS-SUSY-2019-08-eff,ATLAS,13,139.0,SR_MM_Med_MCT,7.0,2.8,1.3,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_Med_MCT/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-08-eff/SR_MM_Med_MCT/dataInfo.txt,,,13.0,,,2.0,,,,13.0,,,0,0,0,0,0,0,,,13.0,,2.0,,1,500.0,0,13.0,1,2.0,0,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_1,331.0,314.0,33.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_1/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_10,11.0,13.4,2.4,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_10/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_11,0.0,0.5,0.4,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_11/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_11/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_12,0.0,0.49,0.24,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_12/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_12/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_13,111.0,89.0,11.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_13/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_13/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_14,19.0,16.0,1.4,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_14/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_14/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_15,5.0,2.8,0.6,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_15/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_15/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_16,1.0,1.3,0.27,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_17,13.0,13.7,2.6,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_17/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_17/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_18,9.0,9.2,1.3,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_18/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_18/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_19,3.0,2.3,0.4,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_19/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_19/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_2,31.0,35.0,6.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_2/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_2/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_20,1.0,1.09,0.13,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_20/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_20/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_3,3.0,4.1,1.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_3/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_3/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_4,2.0,1.2,0.5,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_4/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_4/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_5,42.0,58.0,5.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_5/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_5/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_6,7.0,8.0,0.9,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_6/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_6/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_7,3.0,5.8,1.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_7/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_7/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_8,1.0,0.8,0.4,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_8/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_8/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRWZ_9,77.0,90.0,20.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_9/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRWZ_9/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SR_WH_0j,261.0,244.0,14.0,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_0j/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_0j/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,1,500.0,1,650.0,0,0.0,1,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SR_WH_DFOS,20.0,11.5,2.4,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_DFOS/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_DFOS/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,1,500.0,1,650.0,1,0.0,0,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SR_WH_nj,488.0,492.6,26.0,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_nj/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SR_WH_nj/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,0.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRhigh_0Jb,1.0,1.5,0.7,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jb/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jb/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,1,500.0,1,650.0,0,0.0,1,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRhigh_0Jc,4.0,4.3,0.8,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jc/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jc/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,1,500.0,1,650.0,0,0.0,1,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRhigh_0Jd,11.0,14.0,1.6,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jd/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jd/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,1,500.0,1,650.0,0,0.0,1,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRhigh_0Je,13.0,11.5,1.6,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Je/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Je/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,1,500.0,1,650.0,0,0.0,1,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRhigh_0Jf1,37.0,35.7,3.2,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jf1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jf1/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,1,500.0,1,650.0,0,0.0,1,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRhigh_0Jf2,14.0,25.5,2.4,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jf2/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jf2/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,1,500.0,1,650.0,0,0.0,1,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2019-09-eff,ATLAS,13,139.0,SRhigh_0Jg1,43.0,39.5,3.0,,,0.0,,,,13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jg1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2019-09-eff/SRhigh_0Jg1/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0,,,1,500.0,1,650.0,0,0.0,1,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
